Año  ;Código Único  ;Tipo Institución 1  ;Tipo Institución 2  ;Tipo Institución 3  ;Región Sede  ;Provincia Sede  ;Comuna Sede  ;Área del conocimiento  ;Cine-F 97 Área;Cine-F 97 Subárea;Área Carrera Genérica;Cine-F 13 Área;Cine-F 13 Subárea;Tipo de institución  ;Código IES  ;Nombre IES  ;Código Sede  ;Nombre Sede  ;Código Carrera  ;Nombre Carrera  ;Modalidad  ;Jornada  ;Versión  ;Tipo Carrera  ;Plan Especial  ;Duración Estudios  ;Duración Titulación  ;Duración Total  ;Régimen ;Duración formal del Régimen ;Nombre Título  ;Grado Académico  ;Nivel Global  ;Nivel Carrera  ;Demre;Año Inicio  ;Acreditación Carrera o Programa ;Elegibilidad Beca Pedagogía  ;Pedagogía Medicina Odontología, Otro  ;Requisito Ingreso  ;Semestres reconocidos ;Área Actual  ;Área Dest Agricultura  ;Área Dest Ciencias  ;Área Dest C Soc Comerc Derecho  ;Área Dest Educación  ;Área Dest Humanidades y Artes   ;Área Dest Ing Ind Const  ;Área Dest Salud y Serv Soc  ;Área Dest Servicios  ;Ponderación Notas  ;Ponderación Ranking Notas  ;Ponderación Lenguaje  ;Ponderación Matemáticas  ;Ponderación Historia  ;Ponderación Ciencias  ;Ponderación Otros  ;Vacantes Semestre Uno  ;Vacantes Semestre Dos  ;Formato Valor;Matrícula Anual  ;Costo Titulación  ;Costo Certificado Diploma  ;Arancel Anual  ;Vigencia  
OFE_2022;I143S0C29J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Técnico Asistente del Educador de Párvulos;Educación;Educación;D;143;IP AIEP;0;SEDE LOS ANGELES;29;ASISTENTE DE PARVULOS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR ASISTENTE DE PARVULOS;;Pregrado;Técnico de Nivel Superior;;2011;No Acreditada;No Elegible;;Educación Media;0;4;0;0;0;1;0;0;0;0;;;;;;;;25;0;Monto en Pesos;200000;562000;0;1740000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C29J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Técnico Asistente del Educador de Párvulos;Educación;Educación;D;143;IP AIEP;0;SEDE LOS ANGELES;29;ASISTENTE DE PARVULOS;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR ASISTENTE DE PARVULOS;;Pregrado;Técnico de Nivel Superior;;2016;No Acreditada;No Elegible;;Educación Media;0;4;0;0;0;1;0;0;0;0;;;;;;;;20;0;Monto en Pesos;200000;566000;0;1740000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C30J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Derecho;Ciencias Sociales, Enseñanza Comercial y Derecho;Derecho;Técnico Jurídico;Administración de Empresas y Derecho;Derecho;D;143;IP AIEP;0;SEDE LOS ANGELES;30;TECNICO JURIDICO;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO JURIDICO DE NIVEL SUPERIOR;;Pregrado;Técnico de Nivel Superior;;2021;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;557000;0;1740000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C30J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Derecho;Ciencias Sociales, Enseñanza Comercial y Derecho;Derecho;Técnico Jurídico;Administración de Empresas y Derecho;Derecho;D;143;IP AIEP;0;SEDE LOS ANGELES;30;TECNICO JURIDICO;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO JURIDICO DE NIVEL SUPERIOR;;Pregrado;Técnico de Nivel Superior;;2021;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;557000;0;1740000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C34J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Salud;Salud y Servicios Sociales;Medicina;Técnico en Enfermería;Salud y Bienestar;Salud;D;143;IP AIEP;0;SEDE LOS ANGELES;34;TECNICO EN ENFERMERIA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;180;0;Monto en Pesos;200000;689000;0;2130000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C34J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Salud;Salud y Servicios Sociales;Medicina;Técnico en Enfermería;Salud y Bienestar;Salud;D;143;IP AIEP;0;SEDE LOS ANGELES;34;TECNICO EN ENFERMERIA;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;130;0;Monto en Pesos;200000;679000;0;2190000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C36J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Salud;Salud y Servicios Sociales;Medicina;Técnico en Enfermería;Salud y Bienestar;Salud;D;143;IP AIEP;0;SEDE LOS ANGELES;36;TECNICO EN ENFERMERIA MENCION EN GINECOBSTETRICIA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA CON MENCION EN GINECOBSTETRICIA;;Pregrado;Técnico de Nivel Superior;;2011;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;11;0;Monto en Pesos;200000;689000;0;2101000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C376J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Mecánica Automotriz;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;D;143;IP AIEP;0;SEDE LOS ANGELES;376;TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA;Presencial;Diurno;1;Plan Regular;NO APLICA;4;1;4;1;4;TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA;;Pregrado;Técnico de Nivel Superior;;2019;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;1;0;Monto en Pesos;200000;589000;0;1839000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C376J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Mecánica Automotriz;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;D;143;IP AIEP;0;SEDE LOS ANGELES;376;TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA;Presencial;Vespertino;2;Plan Regular;NO APLICA;4;1;4;1;4;TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA;;Pregrado;Técnico de Nivel Superior;;2019;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;1;0;Monto en Pesos;200000;589000;0;1839000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C42J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Educación;Servicios;Servicios Personales;Técnico en Deporte, Recreación y Preparación Física;Servicios;Servicios personales;D;143;IP AIEP;0;SEDE LOS ANGELES;42;TECNICO DEPORTIVO;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DEPORTIVO DE NIVEL SUPERIOR;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;1;;;;;;;;1;0;Monto en Pesos;200000;566000;0;1767000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C42J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Educación;Servicios;Servicios Personales;Técnico en Deporte, Recreación y Preparación Física;Servicios;Servicios personales;D;143;IP AIEP;0;SEDE LOS ANGELES;42;TECNICO DEPORTIVO;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DEPORTIVO DE NIVEL SUPERIOR;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;1;;;;;;;;1;0;Monto en Pesos;200000;541000;0;1691000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C469J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Técnico Asistente del Educador Diferencial;Educación;Educación;D;143;IP AIEP;0;SEDE LOS ANGELES;469;TECNICO ASISTENTE EN EDUCACION ESPECIAL;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO ASISTENTE EN EDUCACION ESPECIAL;;Pregrado;Técnico de Nivel Superior;;2012;No Acreditada;No Elegible;;Educación Media;0;4;0;0;0;1;0;0;0;0;;;;;;;;20;0;Monto en Pesos;200000;562000;0;1730000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C469J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Técnico Asistente del Educador Diferencial;Educación;Educación;D;143;IP AIEP;0;SEDE LOS ANGELES;469;TECNICO ASISTENTE EN EDUCACION ESPECIAL;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO ASISTENTE EN EDUCACION ESPECIAL;;Pregrado;Técnico de Nivel Superior;;2019;No Acreditada;No Elegible;;Educación Media;0;4;0;0;0;1;0;0;0;0;;;;;;;;21;0;Monto en Pesos;200000;555000;0;1750000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C53J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Salud;Salud y Servicios Sociales;Medicina;Técnico en Enfermería;Salud y Bienestar;Salud;D;143;IP AIEP;0;SEDE LOS ANGELES;53;TECNICO EN ENFERMERIA E INSTRUMENTACION QUIRURGICA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA E INSTRUMENTACION QUIRURGICA;;Pregrado;Técnico de Nivel Superior;;2022;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;1;0;Monto en Pesos;200000;682000;0;2130000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C53J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Salud;Salud y Servicios Sociales;Medicina;Técnico en Enfermería;Salud y Bienestar;Salud;D;143;IP AIEP;0;SEDE LOS ANGELES;53;TECNICO EN ENFERMERIA E INSTRUMENTACION QUIRURGICA;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA E INSTRUMENTACION QUIRURGICA;;Pregrado;Técnico de Nivel Superior;;2022;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;1;0;Monto en Pesos;200000;701000;0;2190000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C59J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Arte y Arquitectura;Servicios;Servicios Personales;Técnico en Peluquería y Estética;Servicios;Servicios personales;D;143;IP AIEP;0;SEDE LOS ANGELES;59;TECNICO EN COSMETOLOGIA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN COSMETOLOGIA INTEGRAL;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;1;;;;;;;;72;0;Monto en Pesos;200000;601000;0;1900000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C59J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Arte y Arquitectura;Servicios;Servicios Personales;Técnico en Peluquería y Estética;Servicios;Servicios personales;D;143;IP AIEP;0;SEDE LOS ANGELES;59;TECNICO EN COSMETOLOGIA;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN COSMETOLOGIA INTEGRAL;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;1;;;;;;;;24;0;Monto en Pesos;200000;601000;0;1960000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C616J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Electricidad y Electricidad Industrial;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;D;143;IP AIEP;0;SEDE LOS ANGELES;616;TECNICO EN ELECTRICIDAD Y ELECTRONICA;Presencial;Diurno;1;Plan Regular;NO APLICA;4;1;4;1;4;TECNICO DE NIVEL SUPERIOR EN ELECTRICIDAD Y ELECTRONICA;;Pregrado;Técnico de Nivel Superior;;2018;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;5;0;Monto en Pesos;200000;200000;0;1850000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C616J1V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Electricidad y Electricidad Industrial;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;D;143;IP AIEP;0;SEDE LOS ANGELES;616;TECNICO EN ELECTRICIDAD Y ELECTRONICA;Presencial;Diurno;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ELECTRICIDAD Y ELECTRONICA;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1850000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C616J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Electricidad y Electricidad Industrial;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;D;143;IP AIEP;0;SEDE LOS ANGELES;616;TECNICO EN ELECTRICIDAD Y ELECTRONICA;Presencial;Vespertino;1;Plan Regular;NO APLICA;4;1;4;1;4;TECNICO DE NIVEL SUPERIOR EN ELECTRICIDAD Y ELECTRONICA;;Pregrado;Técnico de Nivel Superior;;2018;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;30;0;Monto en Pesos;200000;200000;0;1870000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C616J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Electricidad y Electricidad Industrial;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;D;143;IP AIEP;0;SEDE LOS ANGELES;616;TECNICO EN ELECTRICIDAD Y ELECTRONICA;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ELECTRICIDAD Y ELECTRONICA;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1870000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C62J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Salud;Salud y Servicios Sociales;Medicina;Técnico en Podología;Salud y Bienestar;Salud;D;143;IP AIEP;0;SEDE LOS ANGELES;62;PODOLOGIA CLINICA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN PODOLOGIA CLINICA;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;20;0;Monto en Pesos;200000;566000;0;1770000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C62J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Salud;Salud y Servicios Sociales;Medicina;Técnico en Podología;Salud y Bienestar;Salud;D;143;IP AIEP;0;SEDE LOS ANGELES;62;PODOLOGIA CLINICA;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN PODOLOGIA CLINICA;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;25;0;Monto en Pesos;200000;566000;0;1810000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C636J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Mecánica Automotriz;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;D;143;IP AIEP;0;SEDE LOS ANGELES;636;TECNICO EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA;Presencial;Diurno;1;Plan Regular;NO APLICA;4;1;4;1;4;TECNICO DE NIVEL SUPERIOR EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA;;Pregrado;Técnico de Nivel Superior;;2019;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;1;0;Monto en Pesos;200000;594000;0;1856000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C636J1V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Mecánica Automotriz;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;D;143;IP AIEP;0;SEDE LOS ANGELES;636;TECNICO EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA;Presencial;Diurno;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;1;0;Monto en Pesos;200000;589000;0;1839000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C636J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Mecánica Automotriz;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;D;143;IP AIEP;0;SEDE LOS ANGELES;636;TECNICO EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA;Presencial;Vespertino;2;Plan Regular;NO APLICA;4;1;4;1;4;TECNICO DE NIVEL SUPERIOR EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA;;Pregrado;Técnico de Nivel Superior;;2019;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;1;0;Monto en Pesos;200000;594000;0;1856000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C636J2V3;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Mecánica Automotriz;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;D;143;IP AIEP;0;SEDE LOS ANGELES;636;TECNICO EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA;Presencial;Vespertino;3;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA;;Pregrado;Técnico de Nivel Superior;;2020;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;1;0;Monto en Pesos;200000;589000;0;1839000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C645J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Logística;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;0;SEDE LOS ANGELES;645;TECNICO EN OPERACIONES LOGISTICAS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN OPERACIONES LOGISTICAS;;Pregrado;Técnico de Nivel Superior;;2021;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;554000;0;1730000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C645J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Logística;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;0;SEDE LOS ANGELES;645;TECNICO EN OPERACIONES LOGISTICAS;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN OPERACIONES LOGISTICAS;;Pregrado;Técnico de Nivel Superior;;2021;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;20;0;Monto en Pesos;200000;554000;0;1730000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C651J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;0;SEDE LOS ANGELES;651;TECNICO EN ADMINISTRACION DE EMPRESAS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS;;Pregrado;Técnico de Nivel Superior;;2019;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;20;0;Monto en Pesos;200000;576000;0;1750000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C651J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;0;SEDE LOS ANGELES;651;TECNICO EN ADMINISTRACION DE EMPRESAS;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS;;Pregrado;Técnico de Nivel Superior;;2019;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;30;0;Monto en Pesos;200000;601000;0;1840000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C651J3V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;0;SEDE LOS ANGELES;651;TECNICO EN ADMINISTRACION DE EMPRESAS;Semipresencial;Semipresencial;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS;;Pregrado;Técnico de Nivel Superior;;2019;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;589000;0;1840000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C653J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Ciencias Sociales;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración Pública o Municipal;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;0;SEDE LOS ANGELES;653;TECNICO EN ADMINISTRACION PUBLICA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO EN ADMINISTRACION PUBLICA DE NIVEL SUPERIOR;;Pregrado;Técnico de Nivel Superior;;2021;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;560000;0;1750000;Vigente con Alumnos Nuevos
OFE_2022;I143S0C653J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL BIOBIO;BIOBIO;LOS ANGELES;Ciencias Sociales;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración Pública o Municipal;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;0;SEDE LOS ANGELES;653;TECNICO EN ADMINISTRACION PUBLICA;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO EN ADMINISTRACION PUBLICA DE NIVEL SUPERIOR;;Pregrado;Técnico de Nivel Superior;;2021;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;570000;0;1780000;Vigente con Alumnos Nuevos
